0:00,5.56
1:00,5.17
2:00,4.89
3:00,4.71
4:00,4.74
5:00,5.79
6:00,14.97
7:00,63.05
8:00,102.13
9:00,74.16
10:00,116.69
11:00,103.06
12:00,62.45
13:00,61.98
14:00,61.77
15:00,61.67
16:00,61.36
17:00,61.88
18:00,77.17
19:00,57.33
20:00,49.84
21:00,23.76
22:00,15.85
23:00,5.97
